id,marketCap,horizonPoC,horizonMD,horizonNoVolumes,horizonVolumes,esHistInno30D-ArcanistLiquidity,esHistInno30D-Arcanist,esHistInno30D-Recco
06bd9148-4eec-4a44-8b0c-7e6dc7cd2c70,144104628.930000,27,10,30,30,,,0.675225
82489368-486d-42a7-9e44-f184ca3ba20e,30590585.808600,30,0,15,30,,,0.810341
51604530-e7f4-4d62-ab8c-9cfa313f77a2,107329985.557000,29,0,15,30,,,0.213707
df485ab3-06bf-4eb1-bac7-e1619cc1a386,10077355468.750000,0,0,15,5,,,0.101878
6c43f22a-2bd6-40b5-aca5-680762001d03,15912083486.840000,0,0,15,5,,,0.227095
2342b7fc-206a-4a20-9edd-10c0a2cff454,134516551.745900,28,0,15,30,,,0.689048
03056e89-8ea0-420e-8c53-286072c73e25,216497359375.000000,0,0,15,0,,,0.116339
435688ea-65b0-4336-bd3a-39e832b80b4b,3584530470.752300,6,10,30,13,,,0.244495
b694aa09-4cb7-476e-9ea1-aa2d3ee04c5d,302866305.747900,22,0,15,28,,,0.514986
deca3968-0060-4ad9-9726-0ceff385f35d,33451503844.762302,0,0,15,5,,,0.138802
a3b13441-178f-4e05-aec8-572cc1c46c6a,49758706615.489502,0,0,15,17,,,0.182523
2c88c37d-7413-447c-a18f-9e71fdb67e35,4338649.609800,30,0,15,30,,,0.198983
6422d757-49a8-498d-b1ba-eeee9dbb3ece,93053570312.500000,0,0,15,0,,,0.212932
fc14fb3b-6a0c-4a23-bdea-4d772e4cb5b4,740489072.221600,16,0,15,19,,,0.357533
1fe658c2-148e-4fc7-94af-84325eebeb36,118546765625.000000,0,0,15,0,,,0.289842
0d7747b7-df74-4f0f-883e-d3a0c5ded55d,1071040.516000,30,0,15,30,,,1.414072
061a714d-c4c0-4873-b0b5-78adb5a4976f,530637329.101600,19,10,30,14,,,0.429606
8d03e049-b6ed-4b0a-86ac-81a5a77221c7,3025142.434400,30,0,15,30,,,0.390976
79c377d1-ad99-4e46-a135-8731db40b0ef,29720588358.104000,0,0,15,8,,,0.077745
6341f13c-5ac9-4cec-ae8c-9082d2e778dd,36147683.476600,30,0,15,26,,,0.405000
bddf0b72-ec8b-4a78-8b8b-d9a8c8ecb7d3,180880400.165800,26,0,15,26,,,0.256836
0e1f3af9-485b-4aec-a2bd-16fb603deb5b,929339820.149700,15,10,30,18,,,0.305059
467d079a-947c-4401-96c6-ea4abaa03da8,1113701390.066900,14,0,15,18,,,0.345383
4a4ae04e-3122-4734-9c44-714afe2aa9b2,34323550944.586399,0,0,15,5,,,0.157896
f8a405d2-5172-45a7-8051-649bab5cd03b,840769055.744100,16,0,15,16,,,1.224744
bed63ec0-337f-420f-8ca1-308b8b35d44e,,,0,15,17,,,
321ed23d-031a-45f4-a24d-abe84dff986a,1805973165.162600,11,0,15,20,,,0.139584
cc43f869-5072-4837-a92f-477bee9a3021,4950974949.609700,4,0,15,8,,,0.335137
734d195d-411b-41ca-bbb4-608bb87b18a6,13036165.166300,30,0,15,30,,,1.225209
c0dc457e-cf68-4cbc-95cd-f96a284e8bf7,31261937.307200,30,0,15,30,,,0.482592
b9989452-77c1-4335-a6be-6d01c65feb66,,,0,15,12,,,0.119792
38456059-02eb-48c1-9df2-b2bbb2c718ea,6288243164.062500,3,0,15,6,,,0.332807
be0aaa4e-e1e1-47d5-abd9-1526eeacb147,3203461181.640600,7,0,15,7,,,0.185535
55125f71-de1b-4256-b290-7b395c450dfe,13019545926.988899,0,10,30,8,,,0.122279
274bf8cd-0d15-4ffe-bc1f-53c3618a45fe,1112360644.014300,14,0,15,22,,,0.361272
57dd0ef3-bc57-4ee7-a4b9-2e818a344181,1415677667.746900,12,0,15,21,,,0.351642
fbbeb091-30b5-416f-b2cc-df13e77119bb,1105738028.607000,14,0,15,30,,,0.232320
b3ef02e9-009d-49f6-bfe8-51bde1552ebd,25993066406.250000,0,0,15,0,,,0.154646
d3229d65-7519-4e3c-8d98-c4dd182e6c50,1736894297.988300,11,0,15,24,,,0.919888
c2597645-788b-406c-bda7-b55048eb17d5,35873203.277600,30,0,15,24,,,0.822044
079637bd-02be-4c89-a28a-e200701e1666,834753663.684800,16,0,15,30,,,0.247105
fbe7263c-1f4c-40ef-95f8-b493151d8e46,7077697102.021000,2,0,15,8,,,0.140632
96c33d70-77d2-41c9-b2d8-5bcd73990731,427262945.214000,20,0,15,23,,,0.260301
3ca1d3fd-985b-4648-83e6-c4d461aae683,211508825.521600,25,0,15,22,,,0.431047
4b743a03-b583-4286-9e07-8bd40955058e,55531333.923300,30,0,15,28,,,0.550752
52c40b77-b11d-48a7-bb8d-08cf0b70e606,109010689.592600,29,0,15,29,,,0.322626
7fc6e2af-588c-4da6-860b-85b766d9564f,8624739036.400600,0,0,15,10,,,0.149960
e283828f-79fb-45a0-aa72-23a5bfe73b4c,27955146484.375000,0,0,15,5,,,0.121627
efad7777-6ebe-4fc0-bdf3-836c1f8587e9,8649957726.945601,0,0,15,13,,,0.219064
39cdd941-9c55-4b2b-8016-000fff9abdde,9912118519.577700,0,0,15,9,,,0.244323
0a815456-9cde-4dd8-8b09-2894b9fd99a3,1939218983.522400,10,0,15,23,,,0.198984
6c566b79-67f4-4e7c-95d4-600fcb1cb68b,8893782049.850300,0,0,15,15,,,0.117883
d5f05419-08e2-4b2f-b9b7-2628fb25eedf,1366792968.750000,12,0,15,9,,,0.191048
07c7c364-abfb-4960-ae25-c3fb55a7a6e6,3425311951.546600,6,0,15,11,,,0.157085
8ec36b1d-2658-4b84-a023-6e8233315785,1025064805.687500,14,0,15,15,,,0.310474
f699336e-0f95-4951-8352-bed47de7fa7d,13773744.583100,30,0,15,30,,,0.545696
cc8be2db-baef-4419-803d-4e7c78545a13,99893315.093900,30,0,15,30,,,0.317880
a2784d08-2a83-4e76-b221-2e0d274b188d,26383092.880200,30,0,15,29,,,0.674915
a983b466-de06-4caf-8e21-ae7770c3cee8,46297285075.924805,0,0,15,3,,,0.213881
a2c02561-8d5b-4668-9fb6-70983f2f6a96,9187269033.351900,0,0,15,9,,,0.148882
2d950406-e5b4-4430-ae64-c71d84cb4c84,2020374.077900,30,0,15,30,,,0.784698
5a995d40-77ca-4bfb-bd3b-11df4886f068,19065389685.815098,0,0,15,6,,,0.312608
09188093-ef88-4859-b888-b0b6d4201075,297798126.220700,22,0,15,21,,,0.707591
52661e0f-88b1-469a-a866-42dee244e2e4,6907080997.228499,2,0,15,11,,,0.139797
b41755e4-6f63-406e-b205-a72d28bfd0d9,17433208984.375000,0,0,15,1,,,0.251324
10b619e5-36d5-4d6e-bce0-1460502471ac,1072358774.616400,14,0,15,29,,,0.150524
c791c852-10dc-4ac8-8070-a0fc7dc3f814,668405508.375400,17,0,15,27,,,0.442704
768f86a0-cfec-44c5-b436-ca5481109818,165751403.116500,26,10,30,30,,,0.607246
87a82ef6-6f2e-44a7-9e8f-181ec684fb9c,15290831.414400,30,0,15,30,,,0.441197
80f9be8e-2f15-4110-a48c-85bad928b28e,68358531250.000000,0,0,15,0,,,0.100759
1027081d-92b1-4afe-a0ae-564d89d53fdc,165238116.159900,26,0,15,29,,,0.383999
12af5e93-d589-48a6-9511-52470c242c27,7377937194.824200,1,0,15,2,,,0.228094
702a2796-8f5a-45bb-aa7f-38d97024a021,2209737950.371400,9,0,15,12,,,0.311073
9426159e-5dcb-4f2f-ac0a-8e5da86a739c,1293763061.523400,13,0,15,15,,,0.245268
b3b34861-833f-4fad-8cbe-64443dc5f58c,210696296.714300,25,0,15,23,,,0.476680
051a6127-3181-4877-8550-eb3d7ec39ec1,12975284179.687500,0,0,15,2,,,0.130697
4d9157d8-b4f4-4915-98f7-43da0e6f1561,2855859181.306500,8,0,15,22,,,0.146978
30826a93-0c5a-4ab7-bfc9-4c87846a9eb9,22524130859.375000,0,0,15,1,,,0.107365
1b3069a8-23e8-411e-aba1-574dc8de1799,925241821.289100,15,0,15,12,,,0.482665
b59ae6f0-2ff7-4f64-b93a-ea80d9a9b5ee,783864043.436800,16,0,15,30,,,0.231587
a276f537-952d-4634-959f-4175c9ec0cf6,340753798.489600,22,0,15,29,,,0.216169
f6054457-da3c-4412-9163-62f70e4c4e0a,6779968261.718800,2,0,15,6,,,0.107676
f1de1fff-9d09-4359-b79c-e6377d752690,7431753687.687800,1,0,15,22,,,0.645839
ba62a952-1d5b-4401-8e80-9141ff5f43e2,1057487927.089700,14,0,15,23,,,0.144464
e19dec92-8ced-461c-a814-5870f4404efe,508631744.384800,19,10,30,19,,,0.326302
e1fc08a7-529c-4f10-b4de-787a1aa58222,1261861572.265600,13,0,15,16,,,0.092588
ac47937d-36fc-41fa-9c7a-2f3061cbb543,319954513.496700,22,0,15,26,,,0.193165
295f0b01-35b0-4a5b-b5f5-810caa4f2a86,130979750000.000000,0,0,15,0,,,0.214855
9102c76c-5fc3-4d22-aec3-a8ac7c3cc564,38935144531.250000,0,0,15,0,,,0.206169
16b98186-e71c-4f81-aecc-24bc1ec1fc5e,17427394.590200,30,0,15,30,,,0.279858
705ca573-37ab-437e-b48c-9229775ba1e2,39856804975.856102,0,0,15,2,,,0.119134
1fffacd8-d7b2-4654-bf26-ea893b74b60b,1169674275.205000,13,0,15,25,,,0.209219
0b674ac0-f6d4-43b3-80bd-aa91a1a30074,343309798.868800,21,0,15,25,,,0.259972
30c1b87e-b3e6-4b77-bb3a-017216859294,134471190.370300,28,0,15,30,,,1.319440
5097dc68-6644-4614-8bcb-e4dd26273187,31171916035.729198,0,0,15,10,,,0.350075
1cd2d0a2-353b-4d71-82cf-d8b6bb4e7ce8,456199890.136700,20,0,15,15,,,0.449337
0084e59e-12ed-47ec-97f3-b8bd1efc6ef7,755356133.516100,16,0,15,23,,,0.242877
04d58abc-db8f-4eb7-8f8f-4fd07acb2fb4,11445159213.579800,0,0,15,12,,,0.481826
7f09a8ed-82f4-412f-8321-9d3ac95b61fb,159821782.709100,26,0,15,27,,,0.332167
78e97909-b674-4f3c-b87c-dd950f0f46a4,6559763183.593800,2,0,15,5,,,0.197814
ff40eabb-c088-4d5b-adea-313e9eafa818,997454528.808600,15,0,15,17,,,0.292455
8e678a17-031c-47a4-b684-617fa5d2db5e,35491238180.599594,0,0,15,3,,,0.174776
f8dfb519-fb65-46e4-9d4b-5efbb086c5d2,1084886962.890600,14,0,15,11,,,0.132197
ce550ab4-020a-4fca-9f00-5c3e9eedd0bb,13050720.682200,30,0,15,30,,,0.044501
70b508f6-9b10-4589-bd3e-9ca21bada12a,431284942.627000,20,0,15,22,,,0.778943
37a65279-f2b2-4d1e-8e3a-95b91d0f528c,238448379151.350983,0,0,15,0,,,0.110020
4069aa7d-b4a9-4e4e-9224-71e1a8e8b2ef,26145525925.507999,0,0,15,18,,,1.063874
d8873f01-3639-48de-b4f9-8e1039f6d220,940033874.511700,15,0,15,12,,,0.327417
03267d92-06c8-41c5-a996-e2ed5baa3720,435996308.555100,20,10,30,25,,,0.201485
74044216-ce26-4459-a6c7-c6ebe03734fa,52968035.296500,30,0,15,30,,,0.284881
7393ee9c-0a19-4427-af11-440c0fdad066,8443036713.450800,1,0,15,8,,,0.189772
0b14aa2e-610f-40a1-a5e5-870070a1e09d,248864099.889800,24,0,15,29,,,0.249486
9e7dd7e7-29e8-4d8d-9ca9-c2cccf1653de,20041667968.750000,0,0,15,0,,,0.295690
06296093-9931-4d01-bf99-79cb0ad2a3e0,8544099455.431000,1,0,15,8,,,0.182222
0d1a9814-6d14-4daf-b5e0-df1020b4a609,658427965.059800,17,0,15,25,,,0.769327
09191899-a471-4eb8-9dd2-138416d6d36b,3917369423.324900,6,0,15,21,,,0.160159
7f70a2c8-06ee-480b-b0fc-1c12f72b1ec0,6239381300.543799,3,0,15,8,,,0.221014
8defe319-55c4-496a-ba6f-942b8a92cad3,44965251.905300,30,0,15,28,,,0.416821
98e6de9f-4753-47b1-bbdf-5c1762efe125,23216631946.139500,0,10,30,6,,,0.155713
3fe5cd49-f72e-4217-ac6b-70c491931eca,7813685.720300,30,0,15,30,,,0.869323
250e668a-814d-45c5-83b3-ec139306da6d,3944674151.516600,6,0,15,13,,,0.158299
bd3af2a8-3691-4850-9ed6-04b04578fb7e,480121322.472300,19,0,15,19,,,0.305889
7448d104-e9b7-4420-ad09-e3067ee2a41f,4471050138.202700,5,0,15,17,,,0.148572
d610cf2c-8361-4b19-8596-b4f57696aef2,3931681884.765600,6,0,15,9,,,0.134406
8d0c75ae-b4d8-4409-978d-5b6ae29075a5,11104105468.750000,0,0,15,2,,,0.222396
31001e2f-4766-432c-b08f-c351b7af953b,976666586.231800,15,0,15,14,,,0.625493
d7ede007-d8e4-401b-ad22-702c29d592ee,169052312500.000000,0,0,15,0,,,0.222827
982ced63-2b9d-403a-bf12-79f67a12d8c3,5955171875.000000,3,0,15,3,,,0.293860
9a135889-2582-43f5-9cb6-6571be60ae7b,118033386.230500,28,0,15,24,,,0.663191
760706f1-4eb8-420b-8ab3-d9c0934bf90e,8087330078.125000,1,0,15,1,,,0.148702
425bede6-9113-4894-9a26-74e2652f02cd,2884968332.783700,8,0,15,11,,,0.137487
27581198-717e-4314-b2a6-90801563dd06,4306072569.802099,5,0,15,11,,,0.577465
152a59f0-7925-450d-a9b1-4bf91cad6e53,9279945.373500,30,0,15,27,,,1.102362
46932832-8c1a-4635-87bd-2847ed7fbbf1,22935751953.125000,0,0,15,2,,,0.144531
bf15af4b-a96e-4de3-b6bc-1ce713415a8d,2774430709.526700,8,0,15,15,,,0.126547
9bb67faa-3893-424d-84fb-fdf42afbbb61,395216076.564700,21,0,15,21,,,0.517756
a5c8afab-f655-464f-b50c-a83070164a22,1807830768.434000,11,0,15,20,,,0.233962
a753fb7b-65a3-4c07-a6e4-fefd4b3b7a79,12851311.869400,30,0,15,30,,,0.511978
0c15c9f2-0337-4578-a866-6b3c041b32a5,1012376037.597700,14,0,15,12,,,0.281603
77281120-7bf1-4ff5-8bc2-9f294a85fd34,1764594431.875600,11,0,15,20,,,0.157265
1e5f8517-f42b-4d80-8567-603a3689f854,825421192.193300,16,10,30,14,,,0.332807
5419c2bb-1059-4b41-b558-765379558366,6620947324.570000,2,0,15,15,,,0.159392
b0d823cf-c2ad-4d5f-8e1e-26ff23cf391c,8097165695.479500,1,0,15,14,,,0.265576
e340ead3-6da6-4d61-bbeb-bdafd0315402,1232089539.773700,13,0,15,16,,,0.278213
e05a5c87-9bfb-40c9-ae75-8b08a06f4914,2217943257.679100,9,0,15,25,,,0.634192
e0f52241-561f-46b0-a8dd-410b2ff395d8,5880705078.125000,3,0,15,3,,,0.243598
b45b650d-0b0f-4a88-bb0b-0fc2b3bbaf7f,26741665.872400,30,0,15,30,,,0.288401
cc3ee952-7afd-4f10-9e74-8cee0956393f,318175318.725400,22,0,15,25,,,0.183395
08b4632f-b46b-489b-9eae-407a50ad5ccc,8781874435.910299,0,0,15,11,,,0.267641
125ce2bd-6d87-4576-bfcd-8c7c1ca369ec,,,10,30,30,,,0.479700
b770a6e6-fc3c-4f1a-af1d-533d7fde191a,7661053222.656300,1,10,30,2,,,0.242740
6be2893e-3c15-4930-a592-81408291adbb,23869743.347200,30,0,15,28,,,0.300542
a1ae1aa0-a3e5-42d9-9769-8ed9ac60ca0c,969865727.754800,15,0,15,24,,,0.479507
777157da-cb77-4849-910a-0619818f29a2,28371500.885500,30,0,15,30,,,0.336427
762069d0-1828-41b1-983e-a98b8ee8985c,291427728.482800,23,0,15,30,,,0.136965
972ca5bd-aff3-4a25-863e-8e79e7c82a4e,28101268.768300,30,0,15,29,,,0.165086
5d15d1e6-ddaf-4882-9a4e-1fa079ad718a,6930692310.221300,2,10,30,7,,,0.342506
635c237b-97da-495f-9134-58299ec5124b,95960653.193500,30,0,15,30,,,0.277392
4d16025b-c9da-4667-be84-1dc2502ff4e6,13241179.619100,30,0,15,30,,,0.559367
fde48e1b-19b6-4b43-8c31-a5ec038bd649,163660170257.118011,0,0,15,0,,,0.132545
5a4d8223-3017-41c4-9ec8-a868b84cf05d,534979842.312200,19,0,15,22,,,0.129872
84328f36-6df9-409b-bfb8-9a7360349530,50846725.463900,30,0,15,28,,,0.439884
470ca9d4-79b8-4228-8de1-2c217212f6fa,1102735763.175600,14,0,15,20,,,0.305980
ef7c67ba-049b-4e90-bc17-b8f44699d72d,10289960704.002399,0,0,15,9,,,0.210209
db10ceba-50b2-4f5f-866f-39c2e3a1d228,3501292236.328100,6,0,15,9,,,0.439792
4d156525-2f42-4d31-b818-74a7e12f846a,211866251.557000,25,0,15,28,,,0.437218
f13ff02e-9c51-4fe1-897b-c97411af052f,214593402.242200,25,0,15,25,,,0.583474
93489aa8-f9cc-4e53-ac4a-2bd78c7cf1e8,3113067871.093800,7,0,15,10,,,0.128600
5fbba1d9-0aaa-41fa-a2da-3f554bbab305,22185169.212800,30,0,15,30,,,0.642885
75fdff3d-d006-4fff-8ba0-61d480ed56ba,131272628.784200,28,0,15,22,,,0.753613
07aa6eae-9db3-4097-ae48-7d53cbcc80a5,57231040.195600,30,0,15,30,,,0.171836
ed105776-2e6b-499e-bb91-bb626870a8f3,31261367.797900,30,10,30,29,,,0.569966
561604d1-3953-42d1-8a02-0db8d3221da4,36817745.208700,30,0,15,29,,,0.424796
693ff85e-fff5-44e4-a624-31c2bef19666,76519992453.699005,0,0,15,3,,,0.110378
abe5b50d-ad6d-4e4d-8e9b-77cb078a372f,19930493113.971703,0,0,15,1,,,0.157253
fbb29981-7c09-4d58-bf08-459532876df6,1040786442.052300,14,0,15,10,,,0.434032
64ead5f2-7346-4cf8-aa5e-a5d9002cba8b,15783802183.498001,0,0,15,23,,,0.246865
7e5187e4-0d25-468f-b679-57093fc13ac4,5830258.013900,30,0,15,30,,,0.789245
1d8387d5-9346-4773-ab6b-3d996824cc10,21222759822.375900,0,0,15,4,,,0.180025
c90c8d1b-f472-4936-935f-1371ac3bc9c8,45405113708.723495,0,0,15,2,,,0.126587
6567a99a-7826-40b1-a07c-c3813942e153,16082666.843000,30,0,15,30,,,0.361405
a120ee20-29dd-4bce-99b5-2c70ee10c0a5,6455904035.790999,2,0,15,15,,,0.198965
a22f1c79-d4a7-42c6-91ab-12a85caf5582,58951454.162600,30,0,15,26,,,0.380660
81ccc528-e15b-49f9-96d7-603a8ae44416,117600750000.000000,0,0,15,0,,,0.094074
377b5e46-faa1-4021-ae36-ea912f5ed329,1396215454.101600,12,0,15,10,,,0.376611
47999462-1458-43e4-bb54-c2f758feddff,3153900634.765600,7,0,15,7,,,0.062995
199cea1b-361f-46b4-a80f-7a566a0d33ac,3666406187.504300,6,0,15,14,,,0.623521
62e4ee6f-363c-42f4-b9a2-0a927182c9a3,5310791737.828700,4,0,15,13,,,0.306314
e48f6710-5f15-4da7-b12b-27a0e00630c2,5856130513.638700,3,0,15,9,,,0.185022
62c905e3-cdc0-4486-98d8-a42c7c7d5197,3983054135.084500,5,0,15,9,,,0.219681
7b63d980-9238-4e06-a859-9e1d3e8e7538,9346427.232700,30,0,15,30,,,0.294244
76ebe5f2-d687-4c7b-9d4a-e8e0c913dbec,1088005249.023400,14,0,15,16,,,0.344148
849f57a4-c719-4484-b897-7a4a84929206,73485826.363400,30,0,15,30,,,0.324960
94639e56-e1d8-4ec4-8b92-78860f052b02,7338471.645500,30,0,15,30,,,0.758488
7ae58305-67c9-4673-8e5c-cc247fba98de,25066103476.174301,0,0,15,1,,,0.145799
5b2e9b65-8acc-4139-9f25-9c0dc92a2ce4,15912083486.840000,0,0,15,10,,,0.307795
563ed609-df83-4810-90e6-a312e668643b,1315371034.863100,13,0,15,19,,,0.270537
9de71876-dc6b-40ab-9875-d986ab4a4534,973496826.171900,15,0,15,18,,,0.272373
9537983b-a991-4b4e-96ff-825d94b9ca93,8469307162.806001,1,0,15,10,,,0.200273
77e9f34d-72c5-49a7-93a7-828199c764dc,277282232.925300,23,0,15,27,,,0.315499
0e04599e-ee22-4e02-9992-5df4b41c4f55,6597545110.041901,2,0,15,10,,,0.221388
8674df68-d981-4064-a85d-111921409a23,25611789702.786701,0,0,15,8,,,0.123399
090169c7-6146-4c18-8899-f3c313d86237,5107608862.014700,4,0,15,15,,,0.192400
98c3c6dd-8b0d-45da-94db-0e9f2651c651,5062150050.944401,4,0,15,10,,,0.226339
04bdb733-bb41-4879-a6f1-1c3b776addea,13128274243.705000,0,0,15,8,,,0.212391
f21fdc3f-55f9-43f4-a98f-aeda94546922,100401306.303600,29,0,15,28,,,0.521671
dca2a548-1275-4195-9947-8c4f9301ee27,52687400.990700,30,0,15,30,,,0.582326
6c20ed8e-5400-4bd9-bae4-5b2b991054b5,10055435546.875000,0,0,15,3,,,0.136282
c61bd75c-2461-4aae-9bf2-5c0ac39b17da,23862300440.038898,0,0,15,29,,,0.303225
034e95bb-785b-44fc-a322-2753daa80162,30028311.080900,30,0,15,30,,,0.343175
fb748b68-030e-46dc-a9d0-0e742aaf3926,94387468750.000000,0,0,15,0,,,0.092641
79a524fb-1d51-4dbb-951d-63f18cc30ee9,52151238720.405098,0,0,15,16,,,0.199273
efd4edf1-163b-4f59-be0a-5ddaf319ac08,178022354.126000,26,0,15,12,,,0.578091
bd579150-538c-40a3-8681-6df9c181b453,63195318.906000,30,0,15,,,,
b8d1f46e-0c98-4744-80a7-b13097852b54,1276771850.585900,13,0,15,11,,,0.694290
6e939628-724d-4129-92be-ea2f5d33a322,4081884.774900,30,0,15,30,,,0.698014
29b1a84d-fcf2-4abd-b55c-76d8208c5de8,64107464843.750000,0,0,15,0,,,0.253986
b0ebd33d-2668-4ad5-a363-3b1bd255ba3b,413281105.383200,20,0,15,22,,,0.221845
95a596e5-5ead-40e8-8e4e-0283b50c0f84,3043941539.546800,7,0,15,17,,,0.452988
1754915c-07a6-4c04-8c0e-0064aa5502d7,79839960937.500000,0,0,15,0,,,0.083716
293961b6-80e9-4460-a791-6ac95e773114,4897113647.601200,4,0,15,26,,,0.187412
dee17365-844a-41da-b53d-155a30f9ad86,245035924.298800,24,0,15,25,,,0.288566
381ec962-4ea0-4202-b364-97169c3b6c83,2672489340.401500,8,0,15,16,,,0.165790
8f2bd35f-558b-44b4-a224-43925c35988b,210023623.858000,25,0,15,30,,,0.999411
9f748d8a-e2c1-4868-8771-31ff6cc30f60,2930418310.389000,7,0,15,11,,,0.136111
7b972605-6870-4ad3-849f-d1a0fe39726a,10378021484.375000,0,0,15,4,,,0.467972
aac8b928-f046-45b0-b11f-3855e2e836dc,67396896.591500,30,0,15,30,,,0.914016
7bdd9003-61d6-4894-8378-343d3f4d5792,11090443973.925900,0,0,15,6,,,0.340733
7bd4a4a7-085e-4308-ae98-75ba907aeb94,3814514892.578100,6,0,15,4,,,0.243656
2577599a-d9cf-4e09-ac23-b0b5dd5a5f93,25365056640.625000,0,0,15,1,,,0.111937
d6cef3a1-9ff4-4816-b58e-143454267db6,1827701.707000,30,0,15,30,,,0.241744
e7f8ed0b-8e37-4e23-8ecd-9623cd6896cd,2272637782.569000,9,0,15,26,,,0.841037
8472133e-aedc-4e46-bf6c-e1d0ffa8a7c0,,,0,15,30,,,
e99b6aa2-f821-40ec-8ff5-43f9bcb2815b,62505053.783700,30,0,15,28,,,0.836444
27be1b1b-e5c3-484a-92e4-e604f9232992,28239206448.725601,0,0,15,3,,,0.274129
38fc5031-d4d7-4f2d-b66d-f0a5a6254961,62589794.614600,30,0,15,30,,,0.203505
3a3e799d-e92d-46ff-a9b1-4ddb4431593b,3081259521.484400,7,0,15,10,,,0.144838
98d69646-d013-480c-8f0a-37d7b54652ff,25721853.530700,30,0,15,30,,,0.601941
d9444846-4f85-4e9d-943f-4f3a81f7743a,11343869.014000,30,0,15,30,,,0.499010
c7631c90-212c-40f0-91cf-e30e7fc04227,99147458.130800,30,0,15,30,,,0.260845
2421ba13-0300-43aa-a307-5ec5e45686e7,313906443.406200,22,0,15,30,,,0.167873
45562c0d-66dd-4ba3-b70d-1de16e66893c,8300234260.649900,1,10,30,10,,,0.174449
d6e46b43-d6e5-4ce3-b5d8-996f291d03ed,1033213867.187500,14,0,15,12,,,0.246993
c22227c1-9b61-4690-8483-9ff793edee87,13816002.845800,30,0,15,29,,,0.638834
7d52dc87-79a6-4d49-a71a-f7c394936482,7791132324.218800,1,0,15,6,,,0.157245
6a18dc20-a2fd-457a-b89c-191195a7df1e,7496131785.265600,1,0,15,4,,,0.511214
415bc9e1-b483-4237-9246-5f27cb493ac2,217567855.835000,24,0,15,10,,,0.634623
5eeb4741-8b4a-456f-859f-748fa910c119,460427062500.000000,0,0,15,0,,,0.091001
29274df4-b689-445a-852f-7d2d78f87cff,4368362033.364400,5,0,15,4,,,0.333235
c3366126-34e2-4f01-8f99-37ae6578a155,1111616221.750400,14,0,15,23,,,0.915283
