id,currency,perpetual,callable,npv,rho,rho-to-call,rho-to-maturity
5fdfb11b-544e-4960-875a-79b182894e04,EUR,true,true,0.846394,-2.737238,-2.737238,-1.906274
da334f90-dbd8-4b43-be19-664493557c88,EUR,true,true,0.701116,-4.529589,-4.529589,-0.063682
8f6bada2-1f0b-48d8-9360-ea5217ca7488,USD,true,true,0.997650,-0.974968,-0.974968,-0.974968
7cdf7ea0-e224-4633-9f49-d0138b8e7f20,SGD,true,true,1.003113,-0.976950,-0.976950,-0.976950
c37bba84-7c86-4e3a-9aa3-6ccaf84cfb01,USD,true,true,0.979959,-0.711270,-0.711270,-0.930925
30f5aeb5-e21c-4724-9115-35dc423f486c,USD,true,true,1.046264,-1.016497,-1.016497,-1.016497
50899f23-b8e9-47df-b3b1-869d584cde5c,SGD,true,true,0.992490,-0.981747,-0.981747,-0.981747
f090c2fe-547c-42b2-b6bb-9941f0e21e28,EUR,true,true,0.968687,-0.682661,-0.682661,-0.931243
5c303c4b-e8ba-4ec7-a580-c397a8f346f6,USD,true,true,1.029859,-1.005758,-1.005758,-1.005758
227a6d4b-b5ac-4ff7-996f-aa14ac8ddf03,USD,true,true,0.989143,-0.965701,-0.965701,-0.965701
0c7bc22c-0188-45b9-935b-e8e8beb911e6,USD,true,true,1.001683,-0.834157,-0.834157,-0.983647
00f9bad0-c82d-4c2b-a947-7d2388b1bf7c,USD,true,true,0.998036,-0.849504,-0.849504,-0.998319
a5c48a04-70c2-4cf1-a7ad-a637a7c743fb,CHF,true,true,1.044926,-1.047595,-1.047595,-1.047595
a0c07d76-d019-4946-a9c5-17f9e90780fc,EUR,true,true,0.963991,-0.720058,-0.720058,-0.966485
e74e9a05-2541-4bc9-b33b-8b44d1b03072,EUR,true,true,0.966662,-1.488624,-1.488624,-1.216328
4436f82f-040d-49d0-beb8-d769d719f3f9,USD,true,true,1.010969,-1.042536,-1.042536,-1.042536
e7fc2601-3310-4b0c-9cfb-4c0e865d8860,USD,true,true,0.987488,-1.028871,-1.028871,-1.028871
e4a89f33-4b41-43d9-80f8-e6d5d5445469,USD,true,true,1.020652,-1.105410,-1.105410,-1.105410
46876032-9d00-4402-b668-bc6cbaef1b3d,EUR,true,true,0.825201,-3.328688,-3.328688,-1.259994
7067a6c0-67a9-43f9-9197-2d8e22f10fbd,USD,true,true,0.992048,-1.091150,-1.091150,-1.091150
8182d05c-8055-4b44-99ba-21db60ce001e,EUR,true,true,0.986192,-0.826809,-0.826809,-1.064607
6118be3c-1c5c-4f42-a73d-80899b6fab6f,USD,true,true,0.987196,-1.147282,-1.147282,-1.147282
eb557077-7655-47e4-a669-7aa71634e6aa,EUR,true,true,1.030935,-1.178721,-1.178721,-1.178721
c25fb412-af44-4ef8-a017-785fed8f4548,EUR,true,true,0.833588,-3.211570,-3.211570,-0.851108
51022fbb-fa63-49bd-9c9a-61461aa3ba27,USD,true,true,0.980790,-1.161910,-1.161910,-1.161910
f51fe7cd-bb05-46ad-92f2-8793adc5990c,SGD,true,true,1.016913,-0.379722,-0.379722,-0.737608
a32950c7-3ac7-47e8-82b6-b117cc919606,USD,true,true,1.025766,-1.214812,-1.214812,-1.214812
984a6427-c60b-48bf-a8a7-d25542bb1bdd,USD,true,true,0.996586,-1.181540,-1.181540,-1.181540
76124428-b4a5-40ee-9b50-765ec28cab12,USD,true,true,1.041264,-1.249469,-1.249469,-1.249469
b1e1ec2f-0d4f-49b2-98f1-50939bbaa3de,USD,true,true,0.983303,-1.175573,-1.175573,-1.175573
299cd1aa-96ee-4310-be95-4e42eeae6536,USD,true,true,0.952676,-1.009945,-1.009945,-1.151325
63431a44-753a-403c-a1fb-4709a869b9ef,EUR,true,true,0.859722,-2.100500,-2.100500,-0.674806
8dfe5c5d-b755-4ad9-8711-ac0e605544fc,EUR,true,true,0.965472,-0.848881,-0.848881,-1.845891
1334fcaf-793a-4361-8a39-44143c09b242,USD,true,true,0.996573,-1.251347,-1.251347,-1.251347
49c8002d-4d6a-4bb9-8855-d0da02fe7d4c,USD,true,true,1.004603,-1.265298,-1.265298,-1.265298
e92a0a6c-aa0d-4a61-98b9-74d1f4da2a40,USD,true,true,0.976661,-1.083161,-1.083161,-1.230491
281c4a7e-206b-4ad2-9dbd-5ab51a9fa14e,EUR,true,true,0.960306,-1.471152,-1.471152,-1.433980
9e7c5ef6-4b42-41e2-99bb-db1d6b0eb1e1,USD,true,true,1.008382,-1.314351,-1.314351,-1.314351
be5f6db3-3324-46a4-ad7f-42182b2a882d,EUR,true,true,0.992237,-1.117084,-1.117084,-1.282856
c23132c4-535f-4b2d-8767-25da0adec562,USD,true,true,0.975294,-1.291471,-1.291471,-1.291471
94b2b7cf-245a-40c5-aa07-25de5f13a8bf,USD,true,true,1.003522,-1.323288,-1.323288,-1.323288
645e35c7-6fbb-4798-b81f-54e9622b6f9a,USD,true,true,0.973907,-1.298830,-1.298830,-1.298830
0c8cd8d9-45fb-427e-928c-15faddaafe6f,USD,true,true,1.000085,-1.332534,-1.332534,-1.332534
4cb09303-9b26-49d5-877d-1a3a5c9cbe03,USD,true,true,0.977639,-1.308226,-1.308226,-1.308226
5bd9c7ac-b9c5-4fe6-8c82-693629b21117,USD,true,true,0.989983,-1.326266,-1.326266,-1.326266
4ff7c783-a5f1-4b90-90ee-55544747c279,GBP,true,true,1.001915,-1.326882,-1.326882,-1.326882
ea2a32c9-99bf-42e5-aa1a-54d4a2cf6d78,USD,true,true,1.002388,-0.996866,-0.996866,-1.364783
5ccbb5bd-bec8-4512-a116-eebdaa6e9b75,USD,true,true,0.981729,-1.341147,-1.341147,-1.341147
b0ab3cc3-0817-400d-b582-21daf27f7c88,USD,true,true,0.952979,-1.298601,-1.298601,-1.298601
72182848-5f8c-4c52-ac1f-94805a5e2e9f,GBP,true,true,1.006335,-0.775112,-0.775112,-1.346850
67b0200e-ef53-45f0-8a04-7440fe2be302,USD,true,true,0.985518,-1.370733,-1.370733,-1.370733
470c99aa-81cc-4e85-b8ad-8c24b2a9d101,USD,true,true,0.977283,-1.362933,-1.362933,-1.362933
2647fefd-ff17-48fe-96b3-c43828c68fa4,GBP,true,true,0.993816,-0.789797,-0.789797,-1.370299
a8f968e7-ee23-43de-a8cc-fe5adf45f2be,EUR,true,true,1.003344,-1.389836,-1.389836,-1.389836
51fae061-d34f-4484-bdae-d3e62b8fd340,USD,true,true,1.016743,-1.426810,-1.426810,-1.426810
3a02604f-23e5-4be8-b7f5-8f85bc8c05e8,USD,true,true,0.967782,-1.364543,-1.364543,-1.364543
9b28cb6b-e8ab-40b4-9b19-87f7fb1f84a3,EUR,true,true,0.783556,-3.551778,-3.551778,-1.523775
f70762e6-2fae-4f91-9eb7-42abb9c9d37e,USD,true,true,0.978462,-1.402322,-1.402322,-1.402322
7687a8ef-3054-4fd9-8f32-57f4bdf80274,EUR,true,true,0.983427,-1.418189,-1.418189,-1.418189
76bd3be6-2976-4e87-b36a-6b98b5f0db07,EUR,true,true,1.053746,-1.120839,-1.120839,-1.530974
65e4cfe9-e5ed-41ea-ac4e-2d3de1a0fd90,EUR,true,true,0.973104,-1.867464,-1.867464,-1.867464
a198d08e-c912-4f70-8661-e62e4719cbed,USD,true,true,0.990408,-1.330716,-1.330716,-1.469130
c9264ed6-a2c1-472b-9dd2-756b52417831,EUR,true,true,0.775656,-3.721002,-3.721002,-1.037060
a827f3f8-78a5-43b9-a4c2-15b5bd085080,USD,true,true,0.988186,-1.472946,-1.472946,-1.472946
331a13b0-f074-4092-8da7-358493c18f01,EUR,true,true,0.903527,-1.601654,-1.601654,-0.874253
d1edab6c-c279-4cf6-a512-3269f89db533,SGD,true,true,1.044842,-1.597236,-1.597236,-1.597236
47f57887-4ae9-42bc-b6e2-e2409c39230d,EUR,true,true,1.014707,-1.517221,-1.517221,-1.517221
18b735eb-3a95-4750-bfbc-428750cc36e0,EUR,true,true,0.993497,-1.494755,-1.494755,-1.494755
b7edcd6b-b039-46a5-b29e-883705f5480f,SGD,true,true,0.999685,-1.554117,-1.554117,-1.554117
fb63c7f3-179f-41ae-87a0-e68c33a2b622,USD,true,true,0.999471,-1.195467,-1.195467,-1.552530
2fc320e2-e993-4809-8f8c-fdd7c88d0295,USD,true,true,1.003607,-1.563181,-1.563181,-1.563181
4670f338-a006-45eb-a5b8-4da34639ac3c,EUR,true,true,0.759323,-3.482343,-3.482343,-0.816785
7a03f641-89b7-43d5-93a9-513fb0d3c6d1,EUR,true,true,0.637486,-1.935919,-1.935919,-0.887790
efe4730a-bd65-4d1f-af6e-0394429a16b2,EUR,true,true,1.023966,-1.207112,-1.207112,-1.608705
14c2709f-fc51-4d9e-8799-1878934fed91,SGD,true,true,1.033159,-1.675261,-1.675261,-1.675261
36000422-4760-4a47-8c48-d2b260722443,EUR,true,true,0.953661,-1.362470,-1.362470,-1.518929
8143fe42-435e-4d8d-b667-96d6e868c7f1,EUR,true,true,1.011656,-1.612456,-1.612456,-1.612456
f0f3b1ac-29ff-400c-a087-593b90e1f650,EUR,true,true,1.019827,-1.636363,-1.636363,-1.636363
23f5046e-65f8-4207-a64a-36535d4cc578,USD,true,true,1.013182,-1.642806,-1.642806,-1.642806
bfda6919-8cbc-472f-b0a6-5c9ffaac141b,EUR,true,true,1.021187,-1.656490,-1.656490,-1.656490
493ce7ad-7a3e-4f4a-8572-dc6a55c77d66,EUR,true,true,0.983590,-1.378286,-1.378286,-1.610235
467a407e-573d-4eeb-bead-1ebd41001513,EUR,true,true,0.933817,-1.749230,-1.749230,-2.966437
da995056-5308-4567-a7c4-b59484700978,EUR,true,true,1.010337,-1.695888,-1.695888,-1.695888
711ca866-0b15-4085-a615-1644ea70ccba,USD,true,true,0.895309,-3.164197,-3.164197,-1.063537
11be258f-adf3-4f00-90d0-357b1bc05d06,EUR,true,true,0.974629,-0.733268,-0.733268,-1.644389
c164ca4c-0dbf-45fa-92eb-939d2f3c7b59,EUR,true,true,0.998704,-1.690765,-1.690765,-1.690765
11e52c70-4435-41cb-867b-3b600e1867ea,EUR,true,true,0.964383,-1.472068,-1.472068,-1.632153
09967a27-e3a1-4cf8-81e6-9467126ea2db,CHF,true,true,0.964777,-1.618723,-1.618723,-1.737416
b46fd0ae-b06e-4b57-a347-7663ba7c9ab4,EUR,true,true,1.027265,-1.767965,-1.767965,-1.767965
a91e3b2c-dac1-461d-b150-b35a08b38fe2,USD,true,true,0.986331,-1.734626,-1.734626,-1.734626
aad7f975-424d-4997-b017-411216570f98,EUR,true,true,0.795732,-2.737284,-2.737284,-1.002699
e5321902-4089-4577-8796-d971c7116c4a,USD,true,true,0.974975,-1.740609,-1.740609,-1.740609
03126972-eaf7-4163-bdc8-dd7860c8dbee,USD,true,true,0.991490,-1.773294,-1.773294,-1.773294
99a055a0-3128-4c9e-97bb-ebbca0c70d57,USD,true,true,0.969800,-1.648855,-1.648855,-1.785482
6960db65-f3f5-4536-813f-c81d7f905b08,EUR,true,true,0.908130,-1.750547,-1.750547,-1.180036
56b8d824-1825-44bd-9d72-b6575be001ae,USD,true,true,0.952817,-1.729324,-1.729324,-1.729324
2c5ea5a6-47c5-4c01-997c-00fd284b89db,USD,true,true,0.973825,-1.803027,-1.803027,-1.803027
2425baa9-804f-4db4-bf1b-7a5993ade708,USD,true,true,0.946726,-3.179595,-3.179595,-1.763684
d42789c7-bf39-4840-8fdd-e1bf2c592980,USD,true,true,1.010142,-1.882029,-1.882029,-1.882029
e580da20-6696-4cfa-b56f-c0e558082670,USD,true,true,0.928855,-1.853395,-1.853395,-1.832960
d7414ecf-a3c3-4f5e-b6c0-ab4a6ba43f42,USD,true,true,1.008780,-1.779158,-1.779158,-1.912998
7723212a-913d-4828-8b36-0da9485d985a,SGD,true,true,0.712765,-4.379546,-4.379546,-1.033558
94427391-256d-4ff5-867d-cdece6f9de50,USD,true,true,0.958694,-1.835508,-1.835508,-1.835508
7fe57256-4fb3-4065-ab7b-1ffd1290ce18,EUR,true,true,1.000966,-1.749205,-1.749205,-1.892243
00819f28-34df-4454-842c-5708fd273bb6,SGD,true,true,0.902866,-3.383628,-3.383628,-1.362031
40c721f0-cc7a-4629-af02-1c49049259a5,GBP,true,true,0.981657,-1.868195,-1.868195,-1.868195
577f5ce3-ae4d-425a-b423-1dee9a44d1f6,USD,true,true,1.028059,-1.999866,-1.999866,-1.999866
86592d76-2429-4f4c-8ca6-cbb6b1edbf0f,USD,true,true,0.923969,-1.816126,-1.816126,-1.790413
edce08c8-f81c-4661-bb1f-447c9c97121e,USD,true,true,0.940398,-1.821900,-1.821900,-1.821900
6158a76a-45f9-43c5-9dbd-ebd2ea25e4fc,USD,true,true,0.975458,-1.950036,-1.950036,-1.950036
e4f322cb-ac2a-4106-801e-d0cbcce824c6,USD,true,true,0.985259,-1.557522,-1.557522,-1.870956
6578a901-72b9-4743-a3f5-9ca7a80f8b1a,EUR,true,true,1.000446,-1.925118,-1.925118,-1.925118
8a011408-9a1f-4e24-acc8-3bad95ba579b,EUR,true,true,0.798552,-3.466642,-3.466642,-1.528503
1ea93e81-2479-4690-8c56-0bb2df08a82e,EUR,true,true,0.967990,-1.620829,-1.620829,-1.784790
1b555817-340a-4154-847a-b2760d49ba40,USD,true,true,0.919580,-1.419278,-1.419278,-1.783417
8d099a8b-b798-40eb-9f95-123f2fc09069,USD,true,true,0.507476,-4.280089,-4.280089,-1.677428
1ff9f296-70ea-4640-b401-686ff1d1e33d,USD,true,true,0.997695,-1.987269,-1.987269,-1.987269
8a80f33d-597e-4d4e-b9bd-832b898df9a1,USD,true,true,0.990204,-1.773153,-1.773153,-1.972805
38b8fe0b-b07a-4f28-a908-94ea7651eafa,USD,true,true,0.857840,-5.190385,-5.190385,-1.867649
3841407f-5350-4746-8fb1-89c76d5d478a,EUR,true,true,0.992238,-1.505800,-1.505800,-1.980941
0c0d1e4f-8666-4b74-b195-2f2e3cc26f86,USD,true,true,1.021454,-1.859707,-1.859707,-2.065395
ebaf56d9-2060-4001-b050-4d8df970268d,EUR,true,true,1.064776,-2.174635,-2.174635,-2.174635
52c6feb9-bfc5-4321-b44e-af7ec05966fd,EUR,true,true,1.008215,-1.903781,-1.903781,-2.062715
0d7d4ae7-d308-4988-b34d-729928be3a24,USD,true,true,0.987070,-2.053400,-2.053400,-2.053400
144bae8b-8f1e-45fb-b0ad-24ed2ef36782,USD,true,true,0.991023,-2.057677,-2.057677,-2.057677
99e5b919-a5b2-4a4b-94d6-c3645a2f0150,SGD,true,true,1.002574,-0.080059,-0.080059,-2.153954
20f66e19-18d8-41ac-a49b-e483297eb346,USD,true,true,0.983108,-2.077783,-2.077783,-2.077783
590f38c9-b6fd-4930-a936-9b74f5e084b6,USD,true,true,0.940676,-1.689414,-1.689414,-2.004358
0dc595f6-0f15-4ce1-b717-9f4396d9905a,USD,true,true,1.028684,-2.185166,-2.185166,-2.185166
711ca866-0b15-4085-a615-1644ea70ccba,USD,true,true,0.895309,-3.164197,-3.164197,-1.063537
09c1cd11-e768-46fa-a35f-cc642e80ab33,USD,true,true,0.978421,-1.956179,-1.956179,-2.087724
bf2c15c0-9a6e-4117-a150-6cc533a5005b,USD,true,true,0.929043,-1.641109,-1.641109,-2.016659
e48fdaa3-8e49-4daf-9ceb-c96bd03e8aeb,SGD,true,true,1.018210,-2.217026,-2.217026,-2.217026
34e7a348-37eb-4e05-87e7-698c4cf7211b,SGD,true,true,0.954572,-0.143385,-0.143385,-2.366416
8e68c572-4c7b-4605-86b3-fe3fef2c0edf,USD,true,true,0.947849,-1.720402,-1.720402,-2.046701
5863ef94-d131-4374-990e-ca43a578eb53,SGD,true,true,1.075670,-2.359047,-2.359047,-2.439404
95224af9-fc49-450b-b447-58014a1cb00c,GBP,true,true,0.899508,-5.440820,-5.440820,-2.347770
daa0bff1-9d5c-4db7-83e9-77615f90ef22,USD,true,true,0.916629,-1.739340,-1.739340,-2.033320
7726c727-6d87-4ef7-940e-02a4e11428f9,USD,true,true,0.996556,-1.894187,-1.894187,-2.228376
c42d2e18-e746-4944-9ddb-bcf5820be286,USD,true,true,0.460757,-0.998814,-0.998814,-1.021910
0a27902c-58c8-4b99-8240-778b746dcc4a,USD,true,true,0.991019,-1.930437,-1.930437,-2.234889
9c39028d-f8b2-4f23-a1c7-c311f505e198,USD,true,true,0.994027,-3.776073,-3.776073,-2.081101
abd2ef47-d684-4480-ba60-16a5f732d8d7,SGD,true,true,0.997728,-0.219925,-0.219925,-2.270726
5741ae2d-f0bd-4d9b-ac22-3f0bf278e913,USD,true,true,0.996028,-0.348450,-0.348450,-6.160512
d6e82d53-70b7-4606-b1e1-ccda32577862,GBP,true,true,1.015859,-2.249366,-2.249366,-2.249366
6441ee1f-c14a-4909-bc26-9f86e7ac9743,USD,true,true,0.948214,-1.863296,-1.863296,-2.170146
570f123a-c423-40e0-88d1-b05433cd15fa,USD,true,true,0.974802,-2.229773,-2.229773,-2.229773
30b4691c-bea6-4ac1-85e1-24d60988c5ae,USD,true,true,0.982980,-1.921357,-1.921357,-2.248100
37485bc6-9856-4094-8a3a-fee76902b836,USD,true,true,0.950215,-2.183453,-2.183453,-2.183453
55982821-eb0e-45db-8195-828dafd54370,USD,true,true,0.988759,-2.289191,-2.289191,-2.289191
ebaf3aa7-50bc-480c-9734-aaccc4fb61a1,SGD,true,true,1.024093,-2.393706,-2.393706,-2.393706
efabe866-a593-4e44-9739-64aa486e8d6a,EUR,true,true,0.973856,-2.106806,-2.106806,-2.261954
2363abb0-fc94-4818-9a65-401e5808d989,USD,true,true,0.935661,-2.207660,-2.207660,-2.207660
589fa701-826a-40f1-9e7f-f15de977a78a,USD,true,true,0.975345,-2.299852,-2.299852,-2.299852
e38ef8d3-53c4-4f2b-8a76-1411b608f911,USD,true,true,0.962568,-1.722409,-1.722409,-2.291653
64a06d81-af01-46d0-8227-e4440dcd6efc,USD,true,true,1.016243,-2.433659,-2.433659,-2.433659
852ecb23-11d7-4632-b1d3-bbb811e6ccd2,EUR,true,true,0.936931,-2.537327,-2.537327,-2.537327
23b3b397-fa84-4fdf-8395-bb1dcfa819e4,EUR,true,true,0.876973,-2.401831,-2.401831,-2.361194
62860800-2668-4d31-94de-950c5ec29f32,GBP,true,true,0.947864,-1.986638,-1.986638,-2.242721
339a1aef-86f4-40d3-b0dc-68b8b7e1edf0,USD,true,true,0.937564,-1.709247,-1.709247,-2.272285
6ab5ac43-ffb2-4cb5-9cf8-2d75221cb8b2,USD,true,true,0.944100,-1.979786,-1.979786,-2.296565
400b08b9-7fd8-406d-b87a-57cd8e332ee8,USD,true,true,0.810286,-0.081104,-0.081104,0.264122
766d3db3-eedf-4d30-8c49-fb4d4bf4ac98,USD,true,true,1.010281,-2.359178,-2.359178,-2.484145
6e9b8bde-5aea-4947-8df0-9074e6c4fb01,EUR,true,true,0.983693,-2.161401,-2.161401,-2.386873
a8a20ab5-f65e-494b-8f90-743e019a6796,SGD,true,true,1.061424,-2.642457,-2.642457,-2.642457
af3e9974-2765-4e6d-9cd7-57bf9449db5c,USD,true,true,0.916224,-2.329461,-2.329461,-2.294257
5fb602ca-faa0-4620-b484-8b0f345ee311,GBP,true,true,1.059951,-2.562066,-2.562066,-2.562066
0e25c8b1-3695-42da-b515-f81796206098,EUR,true,true,1.062681,-2.583576,-2.583576,-2.583576
3e231fbf-252a-4f1b-ab6c-72a680360274,GBP,true,true,1.004677,-2.469074,-2.469074,-2.469074
7587ea84-5a1b-4725-b056-eb30a8ae2a68,USD,true,true,0.989360,-2.479485,-2.479485,-2.479485
50ee3fb7-9361-4bde-abfa-bf84302fb72a,EUR,true,true,0.950373,-2.212386,-2.212386,-2.354289
7430a331-0b84-46b2-bc54-d3eafa93c1c9,EUR,true,true,1.017833,-2.533942,-2.533942,-2.533942
bc50bde9-179a-4ebc-9a10-7dc1412ab1b5,GBP,true,true,1.080547,-2.675980,-2.675980,-2.675980
2a22df4c-2950-477f-aab0-a511316e3e85,USD,true,true,0.982702,-2.948553,-2.948553,-2.407723
5f7a830c-8edd-4d91-a130-b13951cdd89f,USD,true,true,0.906429,-2.166003,-2.166003,-2.560705
c113b5d6-c27f-4df2-8c4a-1d3c681b9044,USD,true,true,0.951921,-2.330385,-2.330385,-2.520093
ffbcc76a-96d4-4ae1-b2a7-5c65d49752c4,USD,true,true,0.968405,-2.491890,-2.491890,-2.491890
bbd8d8d8-e00d-47f4-b47a-7644b7816301,CHF,true,true,0.972724,-2.263485,-2.263485,-2.505244
91a720f9-f761-4a54-a693-55fdd8a497f1,EUR,true,true,0.914586,-2.877697,-2.877697,-2.339263
e44ca3a8-c9f6-4004-98da-20dbfe7ec8db,USD,true,true,0.933592,-2.432314,-2.432314,-2.432314
6dd01764-47d3-4648-88bc-c813042894a6,EUR,true,true,0.942180,-2.005462,-2.005462,-2.341485
88303df1-8232-4363-9cce-a14a964622f7,USD,true,true,0.981477,-2.567657,-2.567657,-2.567657
4ee387b4-48b6-4e81-a596-bc2d8245ad2f,EUR,true,true,0.955583,-2.074507,-2.074507,-2.445246
d37ab3a9-34a7-4953-a200-341253b41e85,USD,true,true,1.044036,-2.439625,-2.439625,-2.754501
38fa1cda-16cd-4110-885b-c15d7c191a3e,EUR,true,true,1.058502,-2.751826,-2.751826,-2.751826
0d43fe79-0973-436a-8f3a-22f2726becb2,EUR,true,true,0.986365,-4.819526,-4.819526,-4.955247
43d41113-2f7b-4e88-a9bd-cae71d83fc48,USD,true,true,0.931300,-2.104653,-2.104653,-2.472194
3f3df85f-b01c-4b95-9fec-cdb2cc72bcf8,USD,true,true,1.004872,-4.225147,-4.225147,-2.499624
138d20a7-5f8d-4c28-b593-435ab20919c2,USD,true,true,0.940619,-2.150592,-2.150592,-2.518335
1ba3dcb6-d951-4afa-99cc-9c028536df8f,EUR,true,true,0.922064,-2.309789,-2.309789,-2.446675
fcee4668-a909-4b18-89a5-be24a9647661,USD,true,true,0.926732,-4.054895,-4.054895,-2.012288
638c6a9a-677c-4b06-b228-45f5412ed5b8,USD,true,true,1.001922,-2.218647,-2.218647,-2.218647
fc671cda-de92-46d1-b779-ccd7b2b90a4f,USD,true,true,0.960845,-2.471844,-2.471844,-2.596186
85ef32c5-abda-434a-85f8-d5c6658aa89b,USD,true,true,0.929454,-2.495219,-2.495219,-2.495219
3b3c3492-3d0f-4fcb-9cff-2f5ab21dd129,USD,true,true,0.987702,-2.706721,-2.706721,-2.706721
1db4bd45-a08d-4e10-94c2-122650788ba4,USD,true,true,1.014539,-2.775794,-2.775794,-2.775794
c70b5ec6-ac9d-4a3c-a9c6-4336991d5c59,USD,true,true,1.001797,-2.751837,-2.751837,-2.751837
fdf2fabd-ca31-40ff-8ec4-2f4c995030bd,USD,true,true,0.940305,-2.477272,-2.477272,-2.591900
23206a94-e93f-49ee-b8e4-cb1a814b64f3,USD,true,true,0.933485,-2.036968,-2.036968,-2.570481
cc207974-df41-4234-b837-324100a0d920,USD,true,true,0.993611,-0.484295,-0.484295,-1.058792
6dd94bff-3057-4b89-a169-f1d825589d4d,EUR,true,true,0.761157,-3.961807,-3.961807,-1.882977
